date,userid,tweet,lang,,,
2023-01-30 15:48:44+00:00,cad9d0e2749f22e3fff81e3b3acc6cea11f84b1b15e75011c5a2e090e7491561,"@DrLoupis Did you ever took mandatory vaccine Anastasia?And if you did?Are you saying they don鈥檛 have side effects?Why complain only about Covid-19 vaccine?What about lives damaged because of alcohol industry, cigarette industry, chemicals in our food,gun industry? Unbelievable.",en,,,
2023-01-30 15:47:53+00:00,1ba55514d978794c44a191c98723b9b17ae9b503673680c323c0616d186b7d5d,"Anti-vaccine conspiracy theorists, after demanding last week that Damar Hamlin share a video of himself to prove he was not secretly killed by a Covid-19 vaccine and replaced with a body double, spent the weekend baselessly claiming the video he did post was a deep fake or CGI. https://t.co/TFcQ3SuLi3",en,,,
2023-01-30 15:47:08+00:00,2beb2a2ea902b3abf40b0dc3c127e6f03099a90c524cb53d4c5ac27ba441ef62,@TeamYouTube @WibuSableng Why do you take down videos supporting covid 19 vaccines while leaving up antivaxx videos? The incompetence is wild,en,,,
2023-01-30 15:47:05+00:00,42bbb979d23351848a30b57de1f133ce6e5ad93bef95d9256c9a1f22a467ab04,"@FrankWi76540068 @BlueghostColin @ericareport After COVID-19 vaccines were available, Republicans had higher excess death rates than Democrats, with differences 鈥渃oncentrated in counties with lower vaccination rates.鈥?https://t.co/affW2d7hIw",en,,,
2023-01-30 15:46:01+00:00,0753f53764c36098916f229d927b2396,"Aunty Tina in there, she received 309,600 doses of AstraZeneca vaccines from the Government of Japan through the COVAX facility to support Ghana's COVID-19 vaccination campaign, in April 2022,as the deputy minister of health #ManagingCOVIDInGhana https://t.co/OsZY40iXq2",en,,,
2023-01-30 15:45:47+00:00,72f59edda0441eff261ccff40dd0edf6,"In 2021, the MOI, received 10 Cold Chain Toyota vehicles from B Medical Systems and transferred them to the Ghana Health Service to strengthen the COVID-19 response. The vehicles were intended to facilitate vaccine distribution to the entire population. #ManagingCOVIDInGhana",en,,,
2023-01-30 15:45:32+00:00,682c7e9ba9f16f12f040cd7e755ffae1,Drugmaker Pfizer will see out the most lucrative year in its history with fourth-quarter results due early Tuesday and hope its 2023 guidance isn't too much of a letdown amid diminished demand for COVID-19 vaccines.https://t.co/HjDWrHxhPT https://t.co/ER5Dy8o04C,en,,,
2023-01-30 15:45:20+00:00,280121139c7de6debf8e6ccb0e165de192fbb27b138766bddd3cb21ec13f1d44,@Toibin1 It鈥檚 the COVID-19 vaccine. Let鈥檚 be honest about it.,en,,,
2023-01-30 15:44:46+00:00,30598dcb89a8302a71a75ca82097f083110ab5d4a3e4729fa83ee6f04cc90cb1,@fleurmeston Nobody can deny vaccines have side effects especially mRNA vaccines which was forced on people without enough safety clinical trials but in reality Anti-Vaccines movement was created to make people forget about how Covid-19 Pandemic virus is a bioweapon launched to kill people,en,,,
2023-01-30 15:44:39+00:00,507576c184ecf9a266401e739915ce97db792c9e8697d4cbbb851d7bdec6d499,"@RWMaloneMD Hey Robert, my question is if the Covid 19 MRNA Vaccines causes autoimmune deficiencies from certain dosages?",en,,,
2023-01-30 15:44:20+00:00,bf02310a7e61befe8d660b47f39bdf33,Protocol for a COVID-19 vaccine effectiveness study using health data registries https://t.co/3V6iCwmVXf,en,,,
2023-01-30 15:44:00+00:00,30f2a53fa3ca578032ec46f5925636b6,"Are you up to date on COVID-19 vaccines? Everyone 6 months &amp; older should receive one updated (bivalent) booster, if they are eligible, including those who are moderately or severely immunocompromised. See @nhchealth vaccine clinic hours &amp; learn more:https://t.co/CSL6KjO0OT",en,,,
2023-01-30 15:43:08+00:00,30598dcb89a8302a71a75ca82097f083110ab5d4a3e4729fa83ee6f04cc90cb1,@DrAseemMalhotra Nobody can deny vaccines have side effects especially mRNA vaccines which was forced on people without enough safety clinical trials but in reality Anti-Vaccines movement was created to make people forget about how Covid-19 Pandemic virus is a bioweapon launched to kill people,en,,,
2023-01-30 15:43:08+00:00,1b721f9c8cc7495c55f167d68b337e0a23370326f6446aa046dca5485349da34,"In April 2022, the Deputy Minister for Health, Hon. Tina Mensah received 309,600 doses of AstraZeneca vaccines from Japan's government via COVAX to bolster Ghana's COVID-19 vaccine drive. #ManagingCOVIDInGhana https://t.co/bmd6dRIT9L",en,,,
2023-01-30 15:42:44+00:00,bb22d1e00716b38cb9a516ada4bf2d20c2ee401c8eae867b2c9a941f20e7d24b,"COVID-19 mRNA bivalent booster vaccine safetyVaccines and Related Biological Products Advisory Committee meetingJanuary 26, 2023https://t.co/Wcu8OOrOkx",en,,,
2023-01-30 15:42:29+00:00,87c36539c77afe6e44d6ac58c8a3d648,"In April 2022, Hon. Tina Mensah, the Deputy Minister of Health, received 309,600 doses of AstraZeneca vaccines from Japan's government via the COVAX facility to boost Ghana's COVID-19 vaccination efforts. #ManagingCOVIDInGhana https://t.co/41ve9fBYmi",en,,,
2023-01-30 15:41:58+00:00,434ea12000036a7bae1886bd09688747,"There are between 1 and 10 extra events of myocarditis in 1 million people vaccinated with a first or second vaccine dose, but 40 extra cases in 1 million people infected with COVID-19.https://t.co/Va4eDIdY9j",en,,,
2023-01-30 15:41:09+00:00,9d9b76bb7fa8909d5eb1764360fcdf6ee302a6ca7d7a1e55fea7e8ad684195d5,@ClownWorld_ Never vaccinated. I have had COVID-19 3 times. First time before a vaccine. I was really sick. The other 2 times barely felt it. COVID-19 didn't kill a lot of people. Hospital protocol killed them. I saw a doctor. He saved me with Trillegy Ellipta. Which eliminated inflammation.,en,,,
2023-01-30 15:41:07+00:00,259b51cb5d2778e5433627b15274d25e35c40c5ad3cc6db2bd85875a7570e3f0,"The Deputy Minister for Health, Hon. Tina Mensah in April 2022 received 309,600 doses of AstraZeneca vaccines from the Government of Japan through the COVAX facility to support Ghana's COVID-19 vaccination campaign. #ManagingCOVIDInGhana https://t.co/FVcIQHB6ax",en,,,
2023-01-30 15:40:25+00:00,f7a91d820995ef24084c15f26979aa87ecf4b5a317e5a1ea92ee7a6a6ebe2fec,The Ministry of Health in 2021 received &amp; handed over 10 Cold Chain Toyota vehicles from B Medical Systems to the Ghana Health Service to enhance the fight against COVID-19. The vehicles were to assist distribute vaccines to all ranges of the population. #ManagingCOVIDInGhana https://t.co/vnPXt3LkO3,en,,,
2023-01-30 15:40:13+00:00,4cb78c0b82ca4b690c1614d5549190d3,Pfizer Research Director Implicitly Acknowledged Its COVID-19 Vaccines 鈥楢ren鈥檛 Working鈥? Dr. Robert Malonehttps://t.co/kadLLMKhBO. 馃ぅ馃ぅ Need ANYTHING more be said? 馃馃馃馃馃馃馃,en,,,
2023-01-30 15:39:51+00:00,1ccbda22fed7edbfc0457c486006aed2,COVID-19 vaccine no longer mandatory at RIT; continuing to monitor the virus https://t.co/kXxWTdy9s4 via @RITTigers #RIT @RITPresident,en,,,
2023-01-30 15:39:09+00:00,cdf0d0f839b009da4fc257fc623bfa63,@leebee4life @NissyAgno8 鈥淥ur collective advocacy helped procure 12.66M COVID-19 vaccine doses鈥滽eyword being collective. This is what Global Citizen did overall. But not all of that work can be attributed to Archewell鈥檚 partnership.,en,,,
2023-01-30 15:38:32+00:00,dfee8fabc010fd82d99653a94723a8cb,"cause of the new coronavirus infection, as well as manipulating the public opinion about the U.S. vaccines against COVID-19 commissioned by biotechnological and pharmaceutical corporations.  It is to be reminded that lobbying the interests of large pharmaceutical companies by the",en,,,
2023-01-30 15:37:47+00:00,de93a427c1857d26364195fb532c210a,"How do mRNA vaccines work to prepare our immune system to fight COVID-19? Staff Scientist Bruce Doran will help us answer on February 1, 2pm EST. Register at: https://t.co/Mlu5nkXAINThe presentation will be archived onhttps://t.co/aMvETZckEm https://t.co/TRtwU4bl9R",en,,,
2023-01-30 15:37:39+00:00,5cd45d3e9e54ef65c2e87049ad94f2da,"@Bearmanstudios @DisruptiveDebra @Factschaser ""The clinical trials for COVID-19 vaccines have involved tens of thousands of volunteers of different ages, races, and ethnicities. "" *I* did not volunteer to be part of Tesla's beta testing, so stay away from my neighborhood please.",en,,,
2023-01-30 15:37:10+00:00,88a5ff060f33504542cc89c7963ab93414917d47d2b1b4a99085fc8dc4de4ad0,馃挜FDA Sued for Withholding COVID-19 Vaccine Safety Analyses.                     https://t.co/aCBcY4sypQ,en,,,
2023-01-30 15:37:05+00:00,2435cc676a4f6163abbba8e4ff559c45f212a0cec7fdca0a12f50196a5659725,Why India did not allow Pfizer鈥檚 Covid-19 vaccine? https://t.co/eVL8gN4Tkd via @YouTube,en,,,
2023-01-30 15:36:51+00:00,87c36539c77afe6e44d6ac58c8a3d648,The Government of Ghana received 1 million doses of Johnson &amp; Johnson vaccines from the US government and 1.9 million doses from the Danish government through the COVAX facility to aid in the ongoing COVID-19 vaccination program in Ghana. #ManagingCOVIDInGhana https://t.co/VJwahVCTq5,en,,,
2023-01-30 15:35:43+00:00,36e2f7f5b8b3cfcdce6713e5304f87597f2dffbb1b3f38d1a3dd87db170c1418,"In 2021, the Ministry of Health received and transferred 10 Cold Chain Toyota vehicles from B Medical Systems to the Ghana Health Service to strengthen the battle against COVID-19. The vehicles aimed to distribute vaccines throughout the population. #ManagingCOVIDInGhana",en,,,
2023-01-30 15:35:36+00:00,a0eb3d6ce9328974890960b3e0105292,I shiver to think there was a time when the world didn't yet have a COVID-19 vaccine.,en,,,
2023-01-30 15:35:35+00:00,fd858d399b8e4c18195410f761c0d1f80d2017f5892f840fe1a18c919bc62b32,"In #ManagingCOVIDInGhana , the MoH in 2021 received &amp; handed over 10 Cold Chain Toyota vehicles from B Medical Systems to the GHS to enhance the fight against COVID-19. The vehicles were to help distribute vaccines to all levels of the population. https://t.co/ctLHX23lbn",en,,,
2023-01-30 15:35:34+00:00,a55000d5bcf480c5d232342f775a4f011e5f8007285fb9828f780389ea3d413f,Our COVID-19 Vaccine Expectations Are Finally Getting Realistic - MD Magazine https://t.co/1HlYWVwbgi,en,,,
2023-01-30 15:35:29+00:00,4725d588d338bfd99a22c01d91a9ae225ad8a04c2af1fa0ea48106fc571ba9ec,"In 2021, the Ministry of Health received 10 Cold Chain Toyota vehicles from B Medical Systems and transferred them to the GHS to strengthen the COVID-19 response. The vehicles were intended to facilitate vaccine distribution to the entire population. #ManagingCOVIDInGhana",en,,,
2023-01-30 15:34:42+00:00,73d7621bae397d9d33eeb404be5508e3660cd4fe07a64053787d507ffd629f67,"Vaccine stocks fall; Novavax down 5%, Moderna down over 3%, and Ocugen down ~3%.$NVAX $MRNA $OCGN#Covid-19#Ainvest #Ainvest_Wire #investor #investors #investinyou View more: https://t.co/RoG3eime4L https://t.co/upSsAftlTP",en,,,
2023-01-30 15:33:38+00:00,1f025ea4d019c68089b400bdc36afaf7,Senator Marsha Blackburn Introduces Bill that Would Reinstate U.S. Service Members Who Were Fired for Refusing COVID-19 Vaccine Joined 17 of her Republican colleagues this week in introducing this bill  https://t.co/E7uNyFrYom,en,,,
2023-01-30 15:33:03+00:00,88d70401fa27f9fed81484e61038b36d,@KamalaHarris And yet you mandated Covid-19 vaccines for all military and federal employees not of their choice.  Isn鈥檛 an unborn baby a doctors responsibility too?Can鈥檛 men and women to what is necessary to prevent unwanted pregnancy and be responsible?Can you spell Hippocrates.,en,,,
2023-01-30 15:32:59+00:00,233b3b95bbfcbaab301076ca68161fe7,"Data Snapshot: Updated Covid-19 vaccine and booster rates, by age. , by @jeremyfaust https://t.co/bJe7p5jUpJ",en,,,
2023-01-30 15:32:56+00:00,803f90b3ab8fddd85ba0fb3fa9e5daa9,There鈥檚 a COVID-19 and flu vaccine clinic open today for kids ages 6 months-11 years old at the #Squamish Health Unit. Book an appointment and head to 1140 Hunter Pl. @jordansturdy For info on @VCHhealthcare clinics and how to book visit: https://t.co/P57lUhuMrS,en,,,
2023-01-30 15:32:52+00:00,6e19dfe96da50b65ace5d8f95ccc8bc3,"""The current [COVID-19] vaccines are not infection-blocking. They鈥檙e not broad, so when new variants come up you lose protection, and they have very short duration, particularly in the people who matter, which are old people.""Bill Gates, 23.01.2023https://t.co/Es8T5WjhM5",en,,,
2023-01-30 15:30:37+00:00,b09d6da888b76e67852925d1bf821c0e620c49569afe26b9a02ecf8251d444c9,The Ministry of Health in 2021 received &amp; handed over 10 Cold Chain Toyota vehicles fromB Medical Systems to the Ghana Health Service to enhance the fight against COVID-19. The vehicles were to help distribute vaccines to all levels of the population鉁嶏笍馃悩馃嚞馃嚟#ManagingCOVIDInGhana https://t.co/HusVziMCDn,en,,,
2023-01-30 15:30:30+00:00,a3d6dbf273020e9155ce7903a7fb280b,"COVID-19 and flu spread more easily in winter and can both cause serious illness馃So, if you鈥檙e eligible, make sure you have your free flu vaccine and the COVID-19 booster this winter馃憞Find out how to book at https://t.co/hSJRqIpBRo #GetBoosted https://t.co/nCEtDpZcDI",en,,,
2023-01-30 15:30:24+00:00,0753f53764c36098916f229d927b2396,"Did you know,that MOH in 2021 received &amp; handed over 10 Cold Chain Toyota vehicles from B Medical Systems to the Ghana Health Service to enhance the fight against COVID-19? ,The vehicles were to help distribute vaccines to all levels of the population. #ManagingCOVIDInGhana 馃憦 https://t.co/Us7wHwihaW",en,,,
2023-01-30 15:30:24+00:00,8a4e8aa60b488ffe1e8dcd604686e7c1,"馃毃 Pfizer Earnings Nearing!Demand for Pfizer's Covid-19 vaccines appears to remain strong, with analysts predicting the pharmaceutical giant will report revenues of $24.36 billion. 馃*68% of retail CFD accounts lose money",en,,,
2023-01-30 15:30:02+00:00,391f3e82303065027e062b2b79864d06b27768391d0feb2b6255c3ff94c6ce42,Big Pharma lied at the expense of everyday Americans. #vaccinePfizer Research Director Implicitly Acknowledged Its COVID-19 Vaccines 鈥楢ren鈥檛 Working鈥? Dr. Robert Malonehttps://t.co/XU4Mrqi1lC,en,,,
2023-01-30 15:30:00+00:00,370d26cea73fffdf7908758fc2a4de0e,Nasal vaccines don鈥檛 require needles so might help people overcome hesitancy due to fear of injections. How close are researchers to creating a nasal COVID-19 vaccine that鈥檚 ready for humans? https://t.co/sk3U1axLks,en,,,
2023-01-30 15:29:19+00:00,d535d8d2cf07151b45be464a3464f9bc,Pfizer Research Director Implicitly Acknowledged Its COVID-19 Vaccines 鈥楢ren鈥檛 Working鈥? Dr. Robert Malone https://t.co/UTWhINyTXq,en,,,
2023-01-30 15:29:02+00:00,3b7f003194b2c065dca4659e5508a4d2b6f79280101362d8109c6079e1cfd156,Remember when you or someone you know was worried about losing their job for not taking a Covid-19 vaccine? How quickly we forget.,en,,,
2023-01-30 15:28:54+00:00,072f837f40e8238bcf1b86e426f34377cb6486353b5e561db5a5f0e9a8a1a892,"@EricBurlison H.R. 497, the Freedom for Health Care Workers Act, ends the Biden Administration鈥檚 COVID-19 vaccine mandate on federal health care workers.",en,,,
2023-01-30 15:28:33+00:00,ea2c37aefc35e948d9d1ea23be7ea27d,@healthbyjames Vaccines? Do you mean the COVID-19 experimental genetic therapy injection?,en,,,
2023-01-30 15:27:42+00:00,404a1c652e68925deb7eab342c409ddb8e486f3d4b52e286f8cb65cd9ace877c,"馃毃URGENT 鈥?Olivia Teseniar was part of Moderna鈥檚 COVID-19 vaccine clinical trial. She suffered 2 years of serious adverse reactions, then developed lymphoma + leukaemia. Moderna never submitted her report to FDA. Here is Olivia鈥檚 meeting with Principal Investigator of the trial. https://t.co/lcXrhUj5Yi",en,,,
2023-01-30 15:27:41+00:00,aa94ef5d110be39ee90dd7ce3a3963e5,#FDA Sued for Withholding #COVID-19 #Vaccine Safety Analyseshttps://t.co/3fUETZL28U,en,,,
2023-01-30 15:26:54+00:00,6070f4b1e27a3d6012d62094e6b8cfbd,Shazzam star Zachary Levi sparks Twitter controversy over claim that Pfizer is a 'danger' to the world: 'Hardcore agree'Pfizer has come under fire for lobbying social media sites over the COVID-19 vaccinehttps://t.co/A28FEhVuCJ,en,,,
2023-01-30 15:26:06+00:00,259b51cb5d2778e5433627b15274d25e35c40c5ad3cc6db2bd85875a7570e3f0,鈥楾he flying vaccines鈥橦ow Ghana used drones to fight COVID-19 in Ghana. #ManagingCOVIDInGhana https://t.co/MyAX4D9em7,en,,,
2023-01-30 15:25:58+00:00,51d6489d49633a0e68725a1a61f74657,"#VaccinesWorkCOVID-19 Vaccines in Young Children鈥擱eassuring Evidence for Parents https://t.co/cWzVgpEdFV by @DrPaulOffit via @JAMAPediatrics @JAMANetwork ""...children are still at risk of serious and rarely fatal infections.""""The vaccine was also safe...""#ScienceUpFirst",en,,,
2023-01-30 15:25:24+00:00,404c90c5029f035713dd97f421e088623774c17003aead22e80a9d0df7332c2e,Brianna Barry was Assistant Volleyball Coach at George Washington University. She passed away SUDDENLY 55 days after taking the experimental Covid-19 vaccine. (June 2021) https://t.co/G5qPtLsHsL,en,,,
2023-01-30 15:25:09+00:00,fd858d399b8e4c18195410f761c0d1f80d2017f5892f840fe1a18c919bc62b32,"Medical Drones did not take naked pictures of our women, they  delivered Covid-19 vaccines to remote areas in Ghana. #ManagingCovidInGhana https://t.co/ozgWlsVduk",en,,,
2023-01-30 15:25:05+00:00,e022360dc81a67d288c66cc8a10f6258c49881ac296f8a530367e9274a38f631,"@ccbcrn11 @ccribb2014 @Korn1699 @healthbyjames In a groundbreaking decision filed today, NY State (NYS) Supreme Court Judge Gerard Neri held that the COVID-19 vaccine mandate for healthcare workers is now 鈥渘ull, void, and of no effect.鈥?The court held that the NYS Dept. of Health lacked the authority to impose such a mandate",en,,,
2023-01-30 15:23:28+00:00,ffa5584be23a14005a42876302921ad9c9567abef8f87510f201fd5cca6e0744,"@SigFag @Librumtinia @ErrataRob @BadVaccineTakes introduction of vaccines saw an increase in death from covid-19 not a decrease... everybody catching the virus after 2 years is what has slowed the spread, you clinging to this narative shows a complete disconnect with actual science.  in addition the covid death toll is inflated",en,,,
